Estado,Sumatoria,Mediana,Varianza
Healthy,2.2218412420562932e-08,1.537967882835102e-07,0.0002699961345688225
Healthy,3.1768236039332543e-08,8.977197197196381e-08,0.00016714291464368662
Healthy,1.1222231765217754e-07,8.851090684799597e-10,2.655715306044229e-05
Healthy,6.650291928155024e-07,7.048186787169349e-10,0.00010123832005511309
Healthy,1.9731624362935086e-05,1.908984748099835e-07,0.0028279134227979894
Healthy,8.054045059952758e-05,2.532266006321436e-06,0.017353986202010733
Healthy,4.761812288294387e-05,1.017514948289726e-06,0.010505144277354174
Healthy,0.00010394038683739698,2.3421867810367168e-06,0.015841045884945722
Healthy,6.285708152368126e-05,3.092045167830602e-06,0.017304917618740857
Healthy,4.908152283695734e-05,1.3316974377235773e-06,0.010425790205888462
Healthy,2.2297010078852453e-05,7.738810157680017e-07,0.0073098726733485395
Healthy,1.0772858181980838e-06,2.604246190372441e-07,0.00042684988780948476
Healthy,1.1960059368859594e-06,3.7051433436388234e-07,0.0005037060809646918
Healthy,6.964113178645698e-07,2.8506042099053497e-07,0.00043330140045533136
Healthy,1.1871444162690829e-06,3.188584834361869e-07,0.0005357673532531462
Healthy,1.8303283265380249e-06,3.160713948879769e-07,0.0006174576197808604
Healthy,1.7332785677914424e-05,1.9932201947448957e-07,0.002363478865985702
Healthy,1.47492161651762e-05,1.7966533065800258e-07,0.0021441088316877816
Healthy,1.6921593208215272e-05,1.919967967900713e-07,0.0021349856769465898
Healthy,2.0226312833930407e-05,2.656636326039924e-07,0.0030059280556834884
Healthy,1.1102667060775475e-06,3.889539819668634e-07,0.0008145638424095411
Healthy,2.930170569615294e-06,4.488317167393831e-07,0.0010120340942195404
Healthy,1.5272464025426827e-06,3.594407771358525e-07,0.000704860930946616
Healthy,6.145390271112381e-07,2.632551227570543e-07,0.0006054617121070719
Healthy,8.436885164960164e-07,3.499933173980946e-07,0.0007955495240640634
Healthy,2.1076029175220305e-06,4.341609484845592e-07,0.0009720978750390755
Healthy,1.6321810718600153e-06,4.864776426119162e-07,0.0008595663468475093
Healthy,1.9305984255852078e-06,1.3720385245856653e-08,0.0003523094294282501
Healthy,8.493185830366946e-06,2.8911284215955002e-08,0.0006471611983673472
Healthy,4.330789567156793e-06,1.2665637738758199e-08,0.00034083740308217677
Healthy,5.411655222377744e-06,2.6718010147503212e-08,0.0006144569561561837
Healthy,4.062684520854291e-05,1.505346874014132e-06,0.010321258055258202
Healthy,5.738756011469899e-05,2.097510920236051e-06,0.012973130765113137
Healthy,4.551356986564889e-05,2.102036615936983e-06,0.012853886407966402
Healthy,2.0348204651479027e-05,6.081068734573828e-07,0.004775923713479158
Healthy,5.502759645370069e-05,1.7459106182953052e-06,0.012944782730245236
Healthy,1.2514419245996566e-05,5.687682405938501e-07,0.0049803557019624045
Healthy,1.3404423903589022e-05,5.595832961133051e-07,0.003625986040598514
Healthy,7.02097583333313e-05,2.1346949659010367e-06,0.0134127540812246
Healthy,4.0811083917549145e-05,1.2358861065136428e-06,0.008079957132156552
Healthy,1.7345212597321592e-06,1.5370854885150334e-07,0.0008244940790775091
Healthy,2.4609375251662134e-06,2.643695204141621e-07,0.001195722144465955
Healthy,3.1421305709725765e-06,3.345123872209942e-07,0.00138029050729581
Healthy,1.1310400376032032e-06,2.5030098250325327e-07,0.0012112590810604313
Healthy,1.9801752442622894e-06,2.824842992098625e-07,0.001186597457253855
Healthy,3.66248638068241e-08,2.4689864727965316e-11,2.854562326697885e-06
Healthy,5.8646849780673035e-08,8.518523338081476e-11,4.901946500562719e-06
Healthy,4.440201501196621e-08,9.644839854484945e-11,4.9215921925390264e-06
Healthy,3.1303652988513134e-08,4.541639271609122e-11,3.3062315079806073e-06
Healthy,2.3287845832685834e-08,5.025184504508773e-11,3.2454877499251256e-06
Healthy,1.72477486940462e-08,3.677231948621705e-11,2.057899832750907e-06
Healthy,2.8802254130757188e-08,4.0466368017704225e-11,2.2842784415012596e-06
Healthy,2.297173862716755e-08,5.212420103523267e-10,2.4625672955451813e-06
Healthy,3.391323046594799e-08,3.3637425652694933e-10,2.961076063362558e-06
Healthy,3.701224728644928e-08,2.992293072778926e-10,3.5925241328349896e-06
Healthy,1.9331133028130198e-08,3.179638296861928e-10,2.4913300938676603e-06
Healthy,3.347744791939306e-08,4.723611696450586e-10,3.1786671080011616e-06
Healthy,3.1076849846176255e-08,4.336213974593921e-10,4.631948158674292e-06
Healthy,3.4109436353509126e-08,6.913632296056762e-10,2.5324716923114037e-06
Healthy,2.3349333655179855e-08,3.5478524892667376e-10,2.4194528773212694e-06
Healthy,2.461910556971217e-08,5.361799526446447e-10,2.096396873506328e-06
Healthy,1.9857718584357324e-08,7.100609584063665e-10,3.662149692450296e-06
Healthy,5.103605149095829e-08,1.047822717319503e-09,3.846017770518404e-06
Healthy,7.85215569182973e-08,1.5707948536603724e-09,6.154757174603036e-06
Healthy,4.821707067018332e-08,1.2888956277712129e-09,5.79625457269826e-06
Healthy,6.412017639446343e-08,1.0904537580132882e-09,5.703314400186036e-06
Healthy,6.540687550533742e-08,1.0839782270824905e-09,6.261097358236002e-06
Healthy,6.150855905840079e-08,1.064035595720285e-09,5.96339766356116e-06
Healthy,5.853778941894484e-08,8.422172643700811e-10,4.990556940645572e-06
Healthy,4.4339030161359817e-08,6.717946270608031e-10,5.165629187904855e-06
Healthy,3.950727320392877e-08,5.968980714362594e-10,4.219574384746275e-06
Healthy,5.5863116809204726e-08,7.424068051028572e-10,5.283089369077197e-06
Healthy,6.502998522716196e-08,8.462126088725276e-10,5.428606977677363e-06
Healthy,4.9203462340550664e-08,8.336112110422237e-10,5.365408036916949e-06
Healthy,2.0585868555152866e-08,4.538323569252159e-10,1.929461426790195e-06
Healthy,1.2403742688754879e-08,6.773734099241466e-10,2.596966877800483e-06
Healthy,6.187059109032532e-07,3.2597585827381794e-09,5.67881889916069e-05
Healthy,5.72888224788933e-07,3.425897482214664e-09,5.4630538590983936e-05
Healthy,5.384734249408268e-07,2.5451243508029952e-09,4.5041604207922563e-05
Healthy,7.405347121276736e-07,2.47086618460145e-09,3.234447227341925e-05
Healthy,2.3843705861060046e-07,7.715565437188197e-10,1.4207396579217426e-05
Healthy,5.001120303103509e-07,2.6370858230469413e-09,3.211181632245836e-05
Healthy,1.6775054602785494e-07,6.41741963805217e-10,1.3233620102510241e-05
Healthy,4.302039160879846e-07,5.862850284969449e-09,3.799997706959892e-05
Healthy,8.184884178750237e-07,7.882158258334084e-09,4.692269059637922e-05
Healthy,3.296373663477136e-07,3.945702897889108e-09,3.972331520234918e-05
Healthy,9.91013652474637e-08,8.90111523553243e-10,1.7214670700278246e-05
Healthy,2.2059064964036465e-07,1.744384299684983e-09,2.2408387027416452e-05
Healthy,6.67243785582514e-08,1.0652972962976715e-09,1.3902161097531677e-05
Healthy,1.0009007309205937e-06,1.63773866540714e-09,0.00014025478881388696
Healthy,1.0620328086813973e-06,6.7972269462451434e-09,9.787793918096597e-05
Healthy,8.818061916382454e-07,6.068659635874784e-09,0.00011753382851179
Healthy,9.865788232667018e-07,6.517440559265436e-09,0.00011345444931089435
Healthy,7.954038479213216e-07,2.867332663460114e-09,9.33088541738088e-05
Healthy,1.3630561827488005e-07,4.200527247053254e-10,2.3012578409752592e-05
Healthy,7.859554727307197e-08,3.571720289924733e-10,1.2796930246448278e-05
Healthy,3.0866494157968435e-07,1.1005364409900234e-09,3.3537784894210926e-05
Healthy,1.1746320544487969e-07,6.8199622849477e-10,1.9401578070455706e-05
Healthy,6.244534307052268e-08,4.1101172269060633e-10,1.32448094082646e-05
Healthy,1.975129857387655e-07,3.1810048610816944e-09,2.0380948368103705e-05
Healthy,4.078402502743484e-07,1.6079018892004215e-09,3.179302654049317e-05
Healthy,3.100361671928844e-07,1.289395384830271e-09,2.5932079172292913e-05
Healthy,2.809608780768723e-07,2.4066699519274122e-09,3.217740050115785e-05
Healthy,7.686935607365583e-07,4.7215419538863224e-09,8.196790228890398e-05
Healthy,6.460955224784761e-07,3.6797308931546697e-09,7.740350215280163e-05
Healthy,6.170926370170617e-07,5.36788398867266e-09,6.501111075382727e-05
Healthy,2.554955403551019e-07,2.260072692614635e-09,3.9578777318185716e-05
Healthy,1.3907854326240454e-07,1.3547875080002008e-09,1.9359495009271016e-05
Healthy,1.1381240333231359e-06,4.622244124238218e-09,7.267988092587394e-05
Healthy,2.5224361232567444e-07,2.165088470674642e-09,2.5871000877158867e-05
Healthy,5.135327923971824e-09,3.02288865820435e-09,5.711170871263013e-06
Healthy,2.8108857181221523e-09,3.3469790772140673e-09,6.724868193772588e-06
Healthy,1.051568611633475e-08,4.093422727426842e-09,7.13843231588817e-06
Healthy,5.947704222066659e-09,4.469421449916675e-09,6.620000521857386e-06
Healthy,2.576331686192404e-09,3.89009261005246e-09,6.517357033291434e-06
Healthy,3.744950986345221e-09,3.3899449338194236e-09,6.821891706676953e-06
Healthy,4.136165802441862e-09,4.150256346669553e-09,7.889080146774986e-06
Healthy,7.394522385949912e-09,4.614405238323097e-09,8.132149714803098e-06
Healthy,5.225464174327755e-09,5.244404950186274e-09,1.231740606901944e-05
Healthy,4.747647781637349e-09,4.32339031924858e-09,9.597992686575335e-06
Healthy,7.0437220721502424e-09,5.121259803482623e-09,1.2938349189703915e-05
Healthy,9.098124613403965e-09,5.290254828498663e-09,1.3765968734758653e-05
Healthy,7.338018491768987e-09,5.826971481286673e-09,1.4226667159633934e-05
Healthy,3.758587403081984e-09,5.119867809917917e-09,1.139787529143257e-05
Healthy,3.287025738761735e-09,5.401717482399811e-09,1.1317878742317236e-05
Healthy,3.7424977185706353e-07,4.5509492792336895e-09,5.292799122007591e-05
Healthy,9.70733078742719e-07,4.35836548760572e-09,5.9959950263163005e-05
Healthy,1.4258081436783001e-06,6.356485890961279e-09,8.978767702634323e-05
Healthy,6.189841982089032e-08,8.314961521437497e-10,1.1047582335067611e-05
Healthy,7.827295513802906e-08,1.2038390727074118e-09,1.9178650224236438e-05
Healthy,1.0069588471073891e-07,1.0053808100100078e-09,1.597748384984029e-05
Healthy,8.166800530198697e-08,1.8059315750513463e-09,1.69858363766704e-05
Healthy,1.1118210243725367e-06,9.475562849876833e-09,0.00011950777493434589
Healthy,6.537905360686035e-07,7.043152294079879e-09,0.00010312879615169766
Healthy,1.6931227994190816e-06,1.010049062077378e-08,0.00011285356756236226
Healthy,3.6866566900404357e-07,3.781450848235545e-09,7.193286283739901e-05
Healthy,2.5228949415378694e-07,5.6778965175851755e-09,8.168810312453518e-05
Healthy,2.7177708772834403e-07,4.435818445821022e-09,7.326008237771061e-05
Healthy,6.063690053813524e-07,8.977045616539823e-09,0.00011376329609218789
Healthy,1.1855132797652349e-06,1.097285347427166e-08,0.00012712246756251208
Healthy,9.328086608131171e-07,1.2393661033050727e-08,0.00013471332756341152
Healthy,2.3460434725562334e-07,6.595781988085439e-09,3.855689716966236e-05
Healthy,4.28697280407371e-09,1.200008466479393e-10,8.10921041391516e-07
Healthy,2.202526985552605e-09,1.7709111478810606e-11,3.215229809854275e-07
Healthy,5.865357408009479e-09,7.987297027048243e-11,6.265143223128938e-07
Healthy,7.053362920362434e-09,9.029645620352647e-11,9.697264272692498e-07
Healthy,5.4905103268671146e-08,4.0061819721995345e-10,6.968044829298506e-06
Healthy,1.4263982309845572e-08,6.656878479441525e-10,2.671132973262631e-06
Healthy,1.1101970425441574e-07,1.146577558836944e-09,6.701877345913129e-06
Healthy,9.396682607026012e-09,1.6484661642452684e-10,1.5606912264798434e-06
Healthy,1.8039235187327294e-07,8.129851287076472e-10,1.0335833652019822e-05
Healthy,9.277587261732017e-08,5.272035372809347e-10,9.687444982344218e-06
Healthy,1.445581812610427e-07,9.808734293906108e-10,1.4944916093023017e-05
Healthy,1.6799525701754488e-07,5.139730541241195e-10,1.3342737286097756e-05
Healthy,4.284361010258039e-08,4.2156464450106916e-10,2.787787071151271e-06
Healthy,1.539308563683823e-07,8.8441809489647e-10,9.586780034130296e-06
Healthy,1.5137484053947043e-07,4.5808735433355534e-10,8.59127697737932e-06
Healthy,5.404990427824604e-08,5.411413772887704e-10,4.5307485964574336e-06
Healthy,5.767206607481653e-08,6.551254317183555e-10,3.96088998838482e-06
Healthy,2.781082663098482e-08,7.036510450223877e-10,2.808541112707934e-06
Healthy,5.958140261654914e-08,6.399249325851436e-10,3.970321195142211e-06
Healthy,2.141035173741496e-08,3.7669141346416757e-10,1.1418271332482263e-06
Healthy,1.5422437258660477e-08,3.221635698465441e-10,1.2504987528475211e-06
Healthy,3.915639816295529e-08,4.007330810788305e-10,1.8956809416641178e-06
Healthy,1.5020340563953806e-08,3.7582390686610165e-10,1.5143102108693171e-06
Healthy,2.5017391063780324e-08,2.8948705823955346e-10,1.7370889665355856e-06
Healthy,2.481254093491831e-08,1.232472918887508e-10,3.44360252360694e-06
Healthy,1.989202695468584e-08,3.7297302277243936e-10,5.08855632433397e-06
Healthy,3.917699890567027e-09,3.502545608660164e-09,4.850601858813651e-06
Healthy,8.228552182595197e-09,3.5337498598284662e-09,4.8523976203086e-06
Healthy,5.313604120303782e-09,4.33762363894966e-09,5.0813908534303e-06
Healthy,3.998492011792445e-09,4.847448816260012e-10,9.948970266120014e-07
Healthy,1.1666999354474165e-09,5.242113388879958e-11,2.092757797707109e-07
Healthy,5.819006129216461e-10,1.406052254987262e-10,3.303164310807096e-07
Healthy,7.615496912509254e-10,1.2983265234325089e-10,2.7741450694942836e-07
Healthy,8.342502848019807e-10,6.692399008928709e-11,2.075280012133989e-07
Healthy,7.117909600573517e-10,1.7780874788588845e-10,3.180797317836841e-07
Healthy,2.0332401746913757e-08,3.3725025990799953e-09,7.362896332743372e-06
Healthy,5.79358028309622e-07,3.4919697967759915e-08,6.606929755716312e-05
Healthy,6.301076021159064e-09,8.51506547761559e-11,8.995066058488202e-07
Healthy,3.5765864981433436e-07,8.393442589988497e-09,2.2690219149080892e-05
Healthy,7.269163666023512e-07,1.3054065073969622e-08,0.00010740120112873091
Healthy,1.2949573930050028e-06,4.2104035296852145e-08,0.00011814946398318543
Healthy,3.289165333553786e-09,5.3649916109936103e-11,5.180686202315274e-07
Healthy,6.491971296373364e-09,8.789794985018266e-11,6.186391016715265e-07
Healthy,2.9963725548844313e-09,7.364222316436756e-11,5.781862855489722e-07
Healthy,3.009013482500558e-09,5.708719330898141e-11,5.164972722879535e-07
Healthy,2.7947686539879033e-09,6.775523519308169e-11,5.345768838910341e-07
Healthy,3.2003200711786646e-09,4.0749143738160363e-11,4.876958014588938e-07
Healthy,2.901376301573519e-09,4.8433004249063065e-11,5.037822081057487e-07
Healthy,3.380727873631911e-07,2.8858018494950094e-09,2.9631295863371906e-05
Healthy,2.4915778602274104e-07,2.2572280723263606e-09,2.7777354999948466e-05
Healthy,2.2419612523327185e-07,2.129969287996149e-09,2.3889624798234124e-05
Healthy,3.056244147986367e-07,2.842292483353296e-09,2.952575256213321e-05
Healthy,3.5163952516977025e-07,3.3131887422128e-09,3.1349812773596806e-05
Healthy,3.436669064665497e-07,3.4022300932858608e-09,3.679677975504497e-05
Healthy,6.723338074674464e-07,5.0284487493976474e-09,6.076090375171535e-05
Healthy,4.157112865530173e-07,2.8365303552591283e-09,3.4802734802388156e-05
Healthy,2.1665642500467616e-07,2.41445545862384e-09,3.134019022648166e-05
Healthy,2.491217183725884e-07,2.2389781841216915e-09,2.2435503482345535e-05
Healthy,2.573432497619344e-07,3.2154213616436934e-09,2.853624091720857e-05
Healthy,4.3830495912340274e-07,1.329986461543367e-08,6.536009219925116e-05
Healthy,2.778565354884729e-07,4.2509649374569085e-09,4.319685658528152e-05
Healthy,6.326426050730913e-07,3.809664195321862e-09,3.7571677824216274e-05
Healthy,3.9136969614461584e-07,8.41244440458289e-09,4.5225536310117906e-05
Healthy,4.898841639823162e-07,1.270456439392006e-08,6.299499728840824e-05
Healthy,4.0740614290823473e-07,1.068629154971886e-08,6.522552993723343e-05
Healthy,4.773053590553841e-07,7.3866263118882234e-09,5.051762583021435e-05
Healthy,7.317178852993181e-07,6.148657176044096e-09,6.702347231269002e-05
Healthy,3.222327866910417e-07,1.7050660695395198e-09,3.803345303138815e-05
Healthy,1.481120526937337e-07,9.264289158988975e-10,2.586307145161095e-05
Healthy,2.6718282504304237e-07,1.258232980692324e-09,3.234420799435158e-05
Healthy,1.681453203862135e-07,7.820409480563847e-10,2.435647363801047e-05
Healthy,2.1457647694403684e-07,7.618485459570287e-10,2.9873284599102562e-05
Healthy,1.7170441849461813e-07,8.40430082281644e-10,2.1098797788948914e-05
Healthy,2.0362132516044282e-07,1.1523393009499557e-09,2.730261623385217e-05
Healthy,1.0623222535196029e-07,5.624248708439845e-10,1.6614249528420455e-05
Healthy,1.337520946986673e-07,5.179223338896704e-10,1.7793616346590306e-05
Healthy,1.6449590870585935e-07,6.930346578287704e-10,2.1734871629166144e-05
Healthy,1.527551519291352e-07,5.627643563834331e-10,2.2225955152494872e-05
Healthy,1.8881451469432722e-07,1.5870865397307798e-09,2.722859178200057e-05
Healthy,2.3234745245572793e-07,7.842085677493233e-10,3.812137033202849e-05
Healthy,1.4703648658715764e-07,6.440568580499636e-10,2.4433079098289037e-05
Healthy,1.8240983445732345e-07,9.959539660313958e-10,3.07092956122037e-05
Healthy,8.388617826820501e-08,3.3263912328563436e-09,1.926697523631285e-05
Healthy,1.8454285086526904e-07,4.09668258034432e-09,3.303903163616706e-05
Healthy,3.894085764543171e-07,5.681086975127613e-09,5.412540809534568e-05
Healthy,4.301099209265524e-07,5.328153713884502e-09,6.120652699836928e-05
Healthy,5.749354867916465e-07,4.6357887073564205e-09,5.9036357021063736e-05
Healthy,1.7002583006047048e-07,5.169222563946796e-09,2.7773534172482113e-05
Healthy,1.954265944881243e-07,1.3011246587218122e-09,1.9538241079483855e-05
Healthy,1.0167150983133047e-07,6.118336303169958e-10,1.296475692424375e-05
Healthy,2.1276906512406932e-07,1.993248789887901e-09,2.1223128609254058e-05
Healthy,2.1523315548378426e-07,1.7319718231323678e-09,1.6215863619108582e-05
Healthy,1.6052394949745315e-07,1.5782957754103808e-09,1.645744428861004e-05
Healthy,1.0896280674824841e-07,1.573587367998583e-09,1.3565977960466047e-05
Healthy,8.397004886400444e-08,1.6541651402764263e-09,1.3947842521127663e-05
Healthy,8.149836961294205e-08,9.695103535119928e-10,1.0992990368680325e-05
Healthy,1.4069576191532181e-07,1.4789124113237427e-09,1.4607954883303891e-05
Healthy,7.846017619155708e-08,1.552637740326402e-09,1.1700169083194396e-05
Healthy,1.3268667375829199e-07,2.2104557821310733e-09,1.684586056313643e-05
Healthy,1.0995791122650618e-07,2.391244716190025e-09,1.545369727123525e-05
Healthy,1.559678168818134e-07,1.1812821652969998e-08,4.024308484184733e-05
Healthy,2.55998692039752e-07,9.835786972486002e-09,4.76318220332692e-05
Healthy,1.6205660442269046e-07,6.239312016105734e-09,3.272079525277534e-05
Healthy,8.334695529095512e-08,5.686830574679207e-09,2.2439861591057553e-05
Healthy,4.759323844197344e-07,7.921734631281856e-09,5.1460062215038614e-05
Healthy,2.0721922307275908e-07,4.57886369522473e-09,2.6667300868777023e-05
Healthy,2.234222722523267e-07,6.320674000455911e-09,3.8645358646932194e-05
Healthy,2.7124590206509227e-07,6.5761719070589904e-09,3.30119906163237e-05
Healthy,5.113128640059945e-07,8.216693702904618e-09,5.9990825898907485e-05
Healthy,2.881910028175591e-07,8.830478357105135e-09,5.066840490089863e-05
Healthy,1.3776293394524227e-07,6.180265743241467e-09,2.9557991922700578e-05
Healthy,2.447111287789509e-07,4.397434591805072e-09,3.0612794390804694e-05
Healthy,6.809521248017654e-08,3.6245158056488566e-09,1.9123480129405434e-05
Healthy,5.224183932877848e-07,8.025121053119823e-09,5.6209583898767516e-05
Healthy,3.707624991068056e-07,4.116811161285013e-09,4.5867193919979826e-05
Healthy,1.0698290026484373e-07,7.882777457090428e-10,1.2093279069614503e-05
Healthy,1.825508713450535e-07,3.1558476262071134e-09,2.2853506488744133e-05
Healthy,1.3252786803833285e-07,2.085367278087993e-09,2.0298938159656197e-05
Healthy,1.4655019059411447e-07,2.1177766231921106e-09,1.856424189306662e-05
Healthy,1.7141902941324888e-07,2.794256777038956e-09,2.5462158386233522e-05
Healthy,1.511150381577309e-07,1.734257892463031e-09,2.2340451719226108e-05
Healthy,1.575854008253533e-07,2.3065894996747297e-09,1.951971710994519e-05
Healthy,1.2598821159394943e-07,2.3634366338044277e-09,1.661609313083847e-05
Healthy,8.635524492894928e-08,2.6097138726279397e-09,1.5330601208331065e-05
Healthy,1.5018997103680456e-07,1.7326524420999962e-09,1.522085471395067e-05
Healthy,1.990801454936303e-07,1.5390122825965051e-09,1.8526886626454857e-05
Healthy,9.697543887486883e-08,1.4610353027180449e-09,1.5690329642699182e-05
Healthy,3.34566783941031e-07,5.713585544551568e-09,4.2425483472225445e-05
Healthy,3.7233594055141003e-07,8.533028095484924e-09,4.5408131499402096e-05
Healthy,3.6996923624594566e-07,7.3110862344360784e-09,4.880973618723534e-05
Healthy,1.2144743248647018e-07,2.3632989141527037e-09,1.5161377704624138e-05
Healthy,1.6762873970819742e-07,3.4843928081047225e-09,2.3801159135054233e-05
Healthy,2.02379906343066e-07,3.6915302811278603e-09,2.21661750425754e-05
Healthy,2.145776375667775e-07,4.101389530984699e-09,3.0399926038546146e-05
Healthy,1.8469622478890422e-07,4.189745306629836e-09,2.4053335012056973e-05
Healthy,1.4404372647908046e-07,5.274932082166061e-09,2.83911275083699e-05
Healthy,1.3329352770735132e-07,4.466820305835022e-09,2.5230033455901922e-05
Healthy,1.6543169505722144e-07,2.9211659852485665e-09,2.4066120424273665e-05
Healthy,2.108183951276218e-07,3.112023044542682e-09,2.8337998833562453e-05
Healthy,2.638875639907954e-07,4.166613456358073e-09,2.7192836562919682e-05
Healthy,2.1996374761963288e-07,3.836410197072098e-09,2.410744568772174e-05
Healthy,4.0534970189465027e-07,1.7297640113262425e-08,7.726160368145882e-05
Healthy,2.2789531854652782e-07,2.24836343443327e-08,4.477253642898559e-05
Healthy,2.2723158488897143e-07,1.175621229951265e-08,3.734341512264368e-05
Healthy,1.6205998859309098e-07,6.852685668127428e-09,2.4385457600915982e-05
Healthy,1.3971013335016033e-07,6.7368694045628845e-09,2.364598458834088e-05
Healthy,1.865181994556351e-07,8.070937756484609e-09,2.464053736208258e-05
Healthy,1.628829438766737e-07,4.1102666711635465e-09,2.648081680272052e-05
Healthy,1.597016341377523e-07,3.0803949685625594e-09,2.5492761584484966e-05
Healthy,1.2350387046095522e-07,3.392843366708808e-09,2.3738165538323045e-05
Healthy,1.9026261396856103e-08,2.1713509776837392e-08,3.0563459642138185e-05
Healthy,4.547746786558092e-08,1.0787209259979364e-08,1.8856777437438953e-05
Healthy,1.216953028151718e-08,3.935987558127121e-09,8.576570163391786e-06
Healthy,2.265693977180646e-08,7.974543353272637e-09,1.3726157449119391e-05
Healthy,2.2639353066067238e-08,6.1396620624772665e-09,1.0012279918846167e-05
Healthy,9.216335031419192e-08,3.6510492508465876e-08,4.54511711959593e-05
Healthy,8.776168664102052e-08,3.6740836268445346e-08,4.777695533957593e-05
Healthy,8.485999252374487e-08,4.860497685277809e-08,5.557450458352924e-05
Healthy,7.12127156891226e-08,3.920397570186123e-08,4.884119222037449e-05
Healthy,5.755537369178134e-08,3.764238049022694e-08,4.97013449712532e-05
Healthy,7.675868424845929e-08,2.179249819527435e-08,3.099668811708553e-05
Healthy,9.179037517006203e-08,4.1974803343722784e-08,5.613499928740617e-05
Healthy,6.20260371193277e-08,4.125288367336009e-08,4.9445701645414124e-05
Healthy,1.9648973944357073e-08,1.0887414068274214e-10,4.6197638552651485e-06
Healthy,9.116850955576029e-08,2.003533722959669e-10,1.1918521884394492e-05
