Estado,Sumatoria,Mediana,Varianza
Healthy,0.0010305003988703178,4.0630051699614576e-05,0.0035319214085004266
Healthy,0.0009821166479358613,3.796462320116401e-05,0.0033391713454740215
Healthy,0.0008912048734278459,3.2754442117667074e-05,0.0030081387162992045
Healthy,0.0007866724651225094,3.3181509726589265e-05,0.0028045459852806117
Healthy,0.0008393997118286787,3.616454533948259e-05,0.002958463364690613
Healthy,0.0007750697096397158,2.9026938133998534e-05,0.00266217844081003
Healthy,0.0007104500988766142,2.7057714272749398e-05,0.0023955212039236617
Healthy,0.0006078043942754566,2.5666820158598867e-05,0.0020855742524523483
Healthy,0.0006380769124348723,2.837397641369935e-05,0.002177893044306024
Healthy,0.0007316412640132415,2.9317916994116285e-05,0.0025137001304240164
Healthy,0.0006864144871443167,2.8251387842400747e-05,0.0023463679831438543
Healthy,0.0004138780663323722,2.127846393923858e-05,0.0014846321161507492
Healthy,0.0004146579843460107,2.7399196745909898e-05,0.0015224608007335459
Healthy,0.0015971945284786692,5.8547636842807405e-05,0.005679086431857413
Healthy,0.0014746178562525095,7.854978572421395e-05,0.005361736751317519
Healthy,0.0013722717665365437,5.3063122343275854e-05,0.004891518522891753
Healthy,0.0012239989194403975,5.245729046147322e-05,0.004518496024456801
Healthy,0.0008113193805899861,4.0704884697100154e-05,0.0031884155428365916
Healthy,0.0013728039404912904,5.294134925767599e-05,0.004999259260075291
Healthy,0.0008768738484110244,2.7099087892436692e-05,0.0032004509997685597
Healthy,0.0017426877358552469,7.546418943300096e-05,0.00628380487584932
Healthy,0.0018287465394440016,9.007965326131232e-05,0.006637919236764617
Healthy,0.0014844908808815643,6.714499211604769e-05,0.005332500510231539
Healthy,0.0010169749588978003,3.568666354101822e-05,0.0037072740691084898
Healthy,0.0010856706987609245,4.6820137674651534e-05,0.00382485492359869
Healthy,0.0009406702130603971,3.61397249962305e-05,0.0033996264453667953
Healthy,0.0024429323259755552,3.7796242505553475e-05,0.008429322104522434
Healthy,0.002627377828172707,0.0001054648304864075,0.009671946272912986
Healthy,0.002897559425304614,9.230201350506886e-05,0.010467534507251457
Healthy,0.002815180188926106,8.582019480500008e-05,0.010012684385732929
Healthy,0.0026617423367581005,6.5513980641829e-05,0.009555271537529846
Healthy,0.0012830094411486071,2.0809022517080936e-05,0.00435630030742834
Healthy,0.0009068669338379956,2.2574769823001072e-05,0.0031113752657845844
Healthy,0.001637501539344569,3.514925733431465e-05,0.005505066505590406
Healthy,0.0015805201971544147,3.055410385521368e-05,0.005141169332524914
Healthy,0.0011520226485033631,2.400626398242443e-05,0.0037979622183587185
Healthy,0.0011124772810714907,6.054787813012149e-05,0.004228003854410563
Healthy,0.0015667876548075682,4.092901218758397e-05,0.005345891781144846
Healthy,0.0015665328682335534,4.14188767163985e-05,0.0053389681285796005
Healthy,0.0016221642541618061,5.334319343741321e-05,0.005504735945514099
Healthy,0.002354620266194426,7.312202411813831e-05,0.008154435438337621
Healthy,0.0021251687057616004,6.667606988887967e-05,0.007407635987965446
Healthy,0.0019490217496909098,7.65005840973174e-05,0.006905301484875455
Healthy,0.0016244881867245999,4.943809389340303e-05,0.005660655206209601
Healthy,0.0010830071654772974,3.8144916017486485e-05,0.00388424462255013
Healthy,0.0025496501695271155,6.881100040270051e-05,0.008614679181877194
Healthy,0.0016647539557417407,4.6160863440175016e-05,0.005607161851060199
Healthy,0.0002945795736536815,5.2193083418402557e-05,0.002211948105591805
Healthy,0.00030221222150932493,5.702623574991586e-05,0.0023964134170060933
Healthy,0.000319782604863697,6.214675781828613e-05,0.002432998389592888
Healthy,0.0002835354386598123,6.233983239712299e-05,0.0023892697374558783
Healthy,0.0003060931311056584,5.544955862499431e-05,0.002406306985806475
Healthy,0.00034887039302833236,5.654280100674306e-05,0.0024541463530650125
Healthy,0.00036147973042916973,5.78761073656025e-05,0.00262264562557311
Healthy,0.0003897392603486602,6.200577507140223e-05,0.0026514901867251118
Healthy,0.0005158898200076583,6.443397962742199e-05,0.003306035618308012
Healthy,0.0004627336885122537,6.321539010148869e-05,0.002914290801753471
Healthy,0.0005826225712726096,6.820111244122807e-05,0.003397655129265193
Healthy,0.0005454311875218429,6.995322787220976e-05,0.0034786575997958445
Healthy,0.0005536700285526308,7.278188547052833e-05,0.0035742989066127767
Healthy,0.00046878110826781554,6.764817504291278e-05,0.003200059476391928
Healthy,0.00045115740134604016,7.059692914666019e-05,0.0032011537821910346
Healthy,0.0022303127184443894,7.084629566363605e-05,0.00763743462468245
Healthy,0.002178313361653347,7.425190306385853e-05,0.007562593641805453
Healthy,0.0024321357815296936,8.166979461669576e-05,0.008408113347441406
Healthy,0.0010530588506455585,3.938651531869697e-05,0.0037296505335254744
Healthy,0.0012658304006936082,4.438804860996604e-05,0.004484159199247439
Healthy,0.0013671022075203423,3.756458485482414e-05,0.004762852349428951
Healthy,0.0012455570957458323,5.3050095560427656e-05,0.004461958843238529
Healthy,0.00250140087440859,0.00010526726048254805,0.008910812759741442
Healthy,0.0023705127425873392,8.830976787126607e-05,0.008253662109440452
Healthy,0.002422635716173051,0.00010405820062939566,0.008362439992035014
Healthy,0.002175316764291201,7.14073068497773e-05,0.007507407828737783
Healthy,0.0022599780072465945,8.284711148433044e-05,0.00776843569241575
Healthy,0.002046172855423633,8.097692772653189e-05,0.007137318817294778
Healthy,0.00259693485979006,0.00010044808283078424,0.009150436440805569
Healthy,0.0031917545670167016,0.00012053167228503626,0.011020279964225048
Healthy,0.0028979950423011812,0.00012487018894244666,0.010147740265147705
Healthy,0.0015982768420394384,0.00010159730745040653,0.005915107695884523
Healthy,0.0003747103558594072,1.2002143824797605e-05,0.0013021518579519338
Healthy,0.0002299545297574105,4.705324825634907e-06,0.0007494692680568748
Healthy,0.0003223745628908771,9.249129429086813e-06,0.0011029526776469884
Healthy,0.0004070641401216854,1.0411749967307604e-05,0.0013418358581497925
Healthy,0.0006792652784739135,2.4308991941137206e-05,0.0023588329041551743
Healthy,0.0005547782810561631,2.9998644364037042e-05,0.0020290021966823594
Healthy,0.0005651159337474997,3.270192872018963e-05,0.0020185426003714387
Healthy,0.0003118139462931795,1.371293111349005e-05,0.0011502123319788097
Healthy,0.0007635906288971966,2.8621418136938596e-05,0.002635062714888494
Healthy,0.0006604067448785993,2.2860295053508144e-05,0.002259549854961847
Healthy,0.0009513662539702872,2.9876622299167857e-05,0.0032576510435965485
Healthy,0.000973899945859751,2.2859807490813783e-05,0.003274163237463147
Healthy,0.0005643619134164332,1.8912060016415175e-05,0.001911056027625787
Healthy,0.000786804061108,2.873697730163459e-05,0.002691996338206209
Healthy,0.0008132441284111249,2.0751045134886424e-05,0.0027068610017598493
Healthy,0.0005191010835976828,2.6005386331925753e-05,0.0018218855295187536
Healthy,0.0004998558169413996,2.602157060855355e-05,0.001763278418310642
Healthy,0.0004850826657927082,2.7627786183195715e-05,0.0017418541428693415
Healthy,0.0005129945776420764,2.5549017181482764e-05,0.0017865267263287615
Healthy,0.00026817780873965275,1.9084876084357782e-05,0.0009980661274835792
Healthy,0.0002891378808834949,1.9090350124537756e-05,0.0010461799901999832
Healthy,0.00032640092766917115,2.035431638164472e-05,0.0011731840912977717
Healthy,0.00030482333880233056,2.012862744927966e-05,0.001111684776857772
Healthy,0.00024206288999876176,1.7534466958280584e-05,0.0008950297969553588
Healthy,0.00039902641753134394,1.3415111022689976e-05,0.0013924361311571578
Healthy,0.00047910916980410326,2.1763223606369167e-05,0.0018174764045896597
Healthy,0.0002667733344892145,5.826010779296355e-05,0.0019944079307336296
Healthy,0.0002778316617193375,5.872495855691219e-05,0.0019612664337197985
Healthy,0.0002685619502962516,6.377347528667032e-05,0.00207680856581099
Healthy,0.00017348066269058277,2.2225277025431733e-05,0.0008033398827588307
Healthy,9.102214246578632e-05,8.029655444189542e-06,0.0003801894725769101
Healthy,9.088769526892098e-05,1.3570975364791643e-05,0.0005081590579744287
Healthy,8.589751748542663e-05,1.1968130788453336e-05,0.00045384845311439195
Healthy,8.232665288595533e-05,1.0648609946336255e-05,0.00041330060679992765
Healthy,8.67980661500547e-05,1.5019342410767507e-05,0.0004987481689583264
Healthy,0.000511058046307568,7.172230899367284e-05,0.0024170286796501524
Healthy,0.0013809592005370364,0.00018958679936093692,0.006428419692545843
Healthy,0.00036554360879713057,1.073629502271499e-05,0.001234597083859152
Healthy,0.0011718041588356558,8.756591409161376e-05,0.0044886285014384434
Healthy,0.0014030060166753946,0.00012228046136732396,0.006114456595388836
Healthy,0.0014905558121471646,0.0001772713866818807,0.0071136980062221945
Healthy,0.00014353817613580605,8.708860099804996e-06,0.000610833901367753
Healthy,0.00015615132690851368,1.1812909468896755e-05,0.0006529503789143974
Healthy,0.00015424765265497853,9.595012836025759e-06,0.0006422486108541566
Healthy,0.00013945248282399745,8.638319112696485e-06,0.0005905828193291192
Healthy,0.00014474850227185187,9.183595703184865e-06,0.0006239286241628975
Healthy,0.00014123792244417446,8.802480419913759e-06,0.0005862801948986356
Healthy,0.0001306518872838224,7.615652248721133e-06,0.0005689086906831932
Healthy,0.0016095245082631286,6.065041528681272e-05,0.005720031213324193
Healthy,0.001452618925855063,5.6520384454907655e-05,0.005253818651125197
Healthy,0.0015064520223267309,5.347224953779022e-05,0.00534599741777062
Healthy,0.0015664024514089366,6.996431069308181e-05,0.005667385011289786
Healthy,0.0016594200025350247,6.291184191742416e-05,0.00599416459259286
Healthy,0.0017817755896084532,6.324907429240186e-05,0.006305746467906443
Healthy,0.00217694002421511,7.995836402554775e-05,0.007446177899717907
Healthy,0.001817723704047901,5.839153585694392e-05,0.006273333205593865
Healthy,0.0017401562834500107,6.232540720225053e-05,0.006162645083056859
Healthy,0.0015446546503430011,6.088092865393248e-05,0.005494102792182349
Healthy,0.001648767465383472,6.914646375414985e-05,0.005922498472243547
Healthy,0.0019248530849900146,0.00012784083222938138,0.007401091759340481
Healthy,0.0017722648398940525,7.530637016781284e-05,0.006422734347391634
Healthy,0.0017345108494661143,6.451038198953746e-05,0.006193751080172583
Healthy,0.0016982051782455066,0.00010446849604344158,0.006547875223703429
Healthy,0.0022041441998021482,0.00012516492640039643,0.008047896121230077
Healthy,0.0018267188075736208,0.00011119421489512484,0.007199652284906871
Healthy,0.0017914200178445303,9.018331662700299e-05,0.006738300902065224
Healthy,0.002171926643660145,0.00010329045470028027,0.007808210950325699
Healthy,0.0014394300372515072,4.823943402472157e-05,0.004993077055819592
Healthy,0.0012738315196872839,3.515562079544187e-05,0.004464928941176674
Healthy,0.0013308491150986071,4.255501640429113e-05,0.004667134802948679
Healthy,0.0012591165420714433,3.676712676429412e-05,0.0044066513788584075
Healthy,0.0013081795320980171,4.6490932381404435e-05,0.004579246312601639
Healthy,0.0011898160618130612,4.0216131311801706e-05,0.004182633057672289
Healthy,0.0012556779006189065,4.186226717739523e-05,0.00444194547345622
Healthy,0.0011088867236775848,3.157587019534378e-05,0.003928345016196927
Healthy,0.0010775617777549552,3.0521566770186835e-05,0.003925431139301696
Healthy,0.0012065840852286227,3.4252732435052106e-05,0.004254074202504807
Healthy,0.0011238210079781506,2.942709809595637e-05,0.004007484510846746
Healthy,0.0013167445716722518,4.930540061256463e-05,0.0045931473088276975
Healthy,0.0017846127616585577,5.082988497410387e-05,0.006085259898291616
Healthy,0.0012970037903555552,3.402485834981606e-05,0.004540424522100199
Healthy,0.0013144913291465777,4.215655812777928e-05,0.004695247542834969
Healthy,0.001190956006538744,6.40686537406811e-05,0.004454539194336108
Healthy,0.001600891464972831,7.361755482790422e-05,0.005699635520728547
Healthy,0.0018894773152509869,8.757425342381455e-05,0.006751952396637304
Healthy,0.0018919297148958566,8.396699465297975e-05,0.006833086796666554
Healthy,0.002197052831256909,6.956571563721382e-05,0.007759289930997633
Healthy,0.0011980132296313167,7.934040690487363e-05,0.004584115057587584
Healthy,0.001035865454878172,4.641649335979729e-05,0.0038028568562501115
Healthy,0.0008611019503704222,3.4316666918188326e-05,0.003227479345761009
Healthy,0.0011536239867056255,5.143879546503998e-05,0.004184527876698037
Healthy,0.0009753077544477288,4.672156852207122e-05,0.0036520354272848703
Healthy,0.0010263585978809158,4.9340725503362226e-05,0.003778087464236093
Healthy,0.0008924770496622395,4.8541814435269064e-05,0.0033861003221010966
Healthy,0.000880808847660206,4.8855288760424696e-05,0.0034186001258202747
Healthy,0.000796187863866303,3.911593498423893e-05,0.003021189369570252
Healthy,0.0009294603423983935,4.085183012134071e-05,0.003521045493648084
Healthy,0.0008329431905425832,4.601998642646493e-05,0.00320876630505087
Healthy,0.0009812269162185637,5.936598066384018e-05,0.0036706457615107934
Healthy,0.0008789595829391477,5.557122212732335e-05,0.00348510175358374
Healthy,0.0011912683462704705,0.0001101890737319645,0.005279271224384016
Healthy,0.0013647839967026152,0.00010329591868121012,0.005592967414129627
Healthy,0.0011469272160040522,8.470287584569861e-05,0.004746157069285769
Healthy,0.0009914180484072422,8.102580082014852e-05,0.004258028935349845
Healthy,0.0014953936073631238,9.628001705172834e-05,0.005946844704506101
Healthy,0.001086991129379203,7.44157371631676e-05,0.004262476560623928
Healthy,0.001336414309859235,8.543168680266014e-05,0.005198615677622029
Healthy,0.0011855510893161146,8.878055054270931e-05,0.004839760824002501
Healthy,0.001722036816554794,9.756055651551254e-05,0.006549610939332643
Healthy,0.0014364494417021109,9.829784703058301e-05,0.005823692978440598
Healthy,0.0011462571597231005,9.01658796534074e-05,0.004635722773450296
Healthy,0.0014127480785113018,7.301126942374062e-05,0.005176602354406026
Healthy,0.0011244275763938913,7.298929788821044e-05,0.004327559845427851
Healthy,0.0018507028550542653,0.00010745300229721628,0.006756130550070592
Healthy,0.001634119022628354,8.619346501713799e-05,0.005893061010666485
Healthy,0.000978286910968638,3.380364294107248e-05,0.0034001176888222118
Healthy,0.001231635001756314,6.381182491064246e-05,0.004513557696555127
Healthy,0.0011951817370180545,4.890987531844209e-05,0.0042522636336032775
Healthy,0.0010839870385447776,5.50381517251244e-05,0.0039020303067931667
Healthy,0.0012307322462162893,6.044273508341329e-05,0.0043976727990344315
Healthy,0.0012544928552749607,4.6863034930261485e-05,0.004430073739981374
Healthy,0.0011545285982457211,5.336495048288796e-05,0.004141197288602118
Healthy,0.0010961160788674038,5.5072715448662544e-05,0.003986187926719888
Healthy,0.0011156624816587913,5.700208311184826e-05,0.004030514894233416
Healthy,0.0010223333700778456,4.8753553461773135e-05,0.0037028309770637123
Healthy,0.0011286629005425692,4.449067824661476e-05,0.003931401161164713
Healthy,0.0010565522931994184,4.375869896154305e-05,0.0037528600887580567
Healthy,0.0016579730310332893,7.948007089395265e-05,0.006009402840655474
Healthy,0.0013483428814397391,9.890850542688993e-05,0.005438963489532151
Healthy,0.0014887512350714464,9.016325864355831e-05,0.005636182918259115
Healthy,0.001039513182497381,5.542904524705671e-05,0.0039003878524685822
Healthy,0.0012652207524749169,7.016944637951657e-05,0.0049767350094227026
Healthy,0.0013479323630403506,7.41638318712021e-05,0.005202299636361486
Healthy,0.0015750304857743902,8.310849086291098e-05,0.005934969610477471
Healthy,0.001480080023768327,7.672838274190833e-05,0.005600547639907189
Healthy,0.0014868165644763463,7.902893221322502e-05,0.005642452507012273
Healthy,0.0012659762686551771,7.945880625993265e-05,0.004993292814653938
Healthy,0.0013180205811987294,6.596224613700102e-05,0.005100865808758807
Healthy,0.0014843437008867822,7.530018322631724e-05,0.005545273025307958
Healthy,0.0014486265867737198,7.954859496176097e-05,0.005486777688961089
Healthy,0.001489724427936498,7.241526821160415e-05,0.005603228830907477
Healthy,0.0017891745053684818,0.0001367846018934589,0.007537005774069093
Healthy,0.0012021991742691292,0.00015665288913758717,0.006338380527408883
Healthy,0.001221211419105063,0.0001144403263186637,0.005510126485755561
Healthy,0.0010824209028267768,9.633228447374918e-05,0.004828894172886565
Healthy,0.001008410408282416,9.144501634225935e-05,0.004680040037661145
Healthy,0.0010427299085574015,9.876615505711294e-05,0.004787815781072631
Healthy,0.0011907269030051516,7.475306584455003e-05,0.004845520188930168
Healthy,0.001194295253328916,6.752899497389286e-05,0.004888717923887268
Healthy,0.0010566828858703952,6.855985421156267e-05,0.00453921019239717
Healthy,0.0006875853855714038,0.00013731787291855333,0.005254171061259291
Healthy,0.000606988565466373,0.0001033407904735919,0.004047111052760573
Healthy,0.0004638579479072101,6.655819739456378e-05,0.002727905250708638
Healthy,0.0005835875677721683,9.231904416867532e-05,0.0035847910060872795
Healthy,0.0004776227168873747,8.233738363536953e-05,0.003012985924706576
Healthy,0.0008982035011183173,0.00018198031901918898,0.006381307116306046
Healthy,0.0009849624211863612,0.0001846532446511172,0.006704859195998108
Healthy,0.0010556687783319113,0.0002080333158965907,0.007126977882250054
Healthy,0.0010496962823202257,0.00018882374640323622,0.006794100651272568
Healthy,0.000967239524400883,0.0001797512909839845,0.006749406757841154
Healthy,0.0008300512414039524,0.00014767538903294117,0.005345611393082692
Healthy,0.0010286623426898468,0.00020022304267993229,0.00725311704380365
Healthy,0.0009823934346716843,0.00018548305189169945,0.006883460734956762
Healthy,0.00043037554141251523,1.1207959253330166e-05,0.0015159061532556382
Healthy,0.0006410344360329257,2.1225904460684978e-05,0.002261898459434503
Healthy,0.0006388308868376496,2.008557278430548e-05,0.0022163313034611735
Healthy,0.0006769285530148352,1.865565725253983e-05,0.0023103630620115523
Healthy,0.0009736748781129218,2.6362311200240998e-05,0.0033588702420467827
Healthy,0.0008845001574324958,2.3638973319204398e-05,0.0030919097780820553
Healthy,0.0008445183585050151,2.123877096523155e-05,0.0028832614336551377
Healthy,0.0008294706244474557,2.2991258481081896e-05,0.002861484399927264
Healthy,0.0008456045911547183,0.00011801316735215916,0.004157261707149812
Healthy,0.000616397460800481,2.0764876700601506e-05,0.0022128255210163007
Healthy,0.0005905602010872152,1.7885879628183422e-05,0.0020851406433518064
Healthy,0.0005717153458696745,1.5996040118485496e-05,0.002038586637694063
Healthy,0.0005484414172564994,1.6014782229060798e-05,0.0019388102024482509
Healthy,0.0005314728732579774,1.6533933295507333e-05,0.0018989899120422469
Healthy,0.0008654483749656183,2.2270649979874162e-05,0.002995616521618353
Healthy,0.0008482632917155052,2.2184757560338374e-05,0.00292152143457816
Healthy,0.0008414716087035867,2.0112361056257036e-05,0.002909950425118248
Healthy,0.0008138763562514827,2.179528347012254e-05,0.0028342504802696517
Healthy,0.0007508086457023121,2.1874410388464728e-05,0.0026627918915628217
Healthy,0.0006561424621126723,2.6663943871302903e-05,0.0023360696238418307
Healthy,0.000686251409018705,2.0030609329297417e-05,0.0024452464480613154
Healthy,0.000571686300216769,1.321601089353817e-05,0.0020061216551226797
Healthy,0.00067995201039069,2.3573232636370098e-05,0.0024238606957349474
Healthy,0.0009354872475968526,2.649938250061186e-05,0.003255180145196008
Healthy,0.0008736847430497961,2.3973195605108322e-05,0.0030736948022987228
Healthy,0.000811459829957347,1.7324701663292036e-05,0.00278584621993004
Healthy,0.0011242495576408084,2.949751753105257e-05,0.0038906917381274168
Healthy,0.0009797494486408192,7.334673722370108e-05,0.00392030662069127
Healthy,0.0010344731472021818,0.00010641318082757531,0.004742102347167231
Healthy,0.0009422928730071608,0.00010489326243252614,0.004401620726360219
Healthy,0.0008003019142826315,9.807169647592053e-05,0.003712853460464993
Healthy,0.0011064110228540902,0.00010392250696476175,0.004910066804504566
Healthy,0.0014619730321242769,1.4792752478832113e-05,0.004985602043393878
Healthy,0.00130309182238698,1.5059411600351717e-05,0.0043921289464496065
Healthy,0.0013790560243053338,1.9352176771046935e-05,0.0046315512619210224
Healthy,0.0014109454201226695,2.2073865181217183e-05,0.004714910972316879
Healthy,0.0015208906853925828,2.2027548938436595e-05,0.005191143880748071
Healthy,0.0014760570438321434,1.959897741934102e-05,0.004905683341624911
Healthy,0.0013445321932222408,2.060184668634321e-05,0.004553982116877283
Healthy,0.0006876365637083508,0.00010560610156754998,0.0034996093953642083
